Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2016","2016","3050","FAO TIER 1","kt","130030.4124","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2016","2016","3050","FAO TIER 1","kt","130030.4124","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5060","Rice Cultivation","2017","2017","3050","FAO TIER 1","kt","4620.7898","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2017","2017","3050","FAO TIER 1","kt","129382.1144","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2017","2017","3050","FAO TIER 1","kt","129382.1144","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5060","Rice Cultivation","2018","2018","3050","FAO TIER 1","kt","4661.1538","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2018","2018","3050","FAO TIER 1","kt","130512.3064","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2018","2018","3050","FAO TIER 1","kt","130512.3064","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5060","Rice Cultivation","2019","2019","3050","FAO TIER 1","kt","4608.9924","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2019","2019","3050","FAO TIER 1","kt","129051.7872","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2019","2019","3050","FAO TIER 1","kt","129051.7872","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5060","Rice Cultivation","2020","2020","3050","FAO TIER 1","kt","4831.3429","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2020","2020","3050","FAO TIER 1","kt","135277.6012","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2020","2020","3050","FAO TIER 1","kt","135277.6012","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5060","Rice Cultivation","2021","2021","3050","FAO TIER 1","kt","4885.1775","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2021","2021","3050","FAO TIER 1","kt","136784.97","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2021","2021","3050","FAO TIER 1","kt","136784.97","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","4897.984","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","137143.552","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","137143.552","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","121.3383","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","3.1458","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","3397.4724","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","833.637","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","4231.1094","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","119.8097","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","3.1062","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","3354.6716","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","823.143","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","4177.8146","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","115.2562","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","2.9881","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","3227.1736","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","791.8465","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","4019.0201","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","118.2215","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","3.065","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","3310.202","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","812.225","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","4122.427","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","117.9277","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","3.0574","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","3301.9756","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","810.211","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","4112.1866","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","120.2427","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","3.1174","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","3366.7956","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","826.111","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","4192.9066","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","122.3469","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","3.172","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","3425.7132","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","840.58","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","4266.2932","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","126.3954","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","3.2769","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","3539.0712","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","868.3785","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","4407.4497","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","128.8459","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","3.3404","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","3607.6852","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","885.206","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","4492.8912","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kt","122.2766","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kt","3.1701","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kt","3423.7448","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kt","840.0765","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kt","4263.8213","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kt","124.8047","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kt","3.2357","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kt","3494.5316","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kt","857.4605","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kt","4351.9921","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kt","129.1323","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kt","3.3479","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kt","3615.7044","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kt","887.1935","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kt","4502.8979","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kt","128.1007","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kt","3.3211","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kt","3586.8196","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kt","880.0915","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kt","4466.9111","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kt","131.7999","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kt","3.417","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kt","3690.3972","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kt","905.505","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kt","4595.9022","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","5066","Burning - Crop residues","2014","2014","3050","FAO TIER 1","kt","132.6294","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","5066","Burning - Crop residues","2014","2014","3050","FAO TIER 1","kt","3.4385","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2014","2014","3050","FAO TIER 1","kt","3713.6232","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2014","2014","3050","FAO TIER 1","kt","911.2025","E","Estimated value",""
